state,action,value
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,-5.380000000000291
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",buy,-5.7399999999994185
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'sell'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'US'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,-14.350000000000001
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,8.610000000000582
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-13.350000000000001
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-23.68000000000029
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-34.97999999999884
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-21.019999999999712
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'buy'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,2.95
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,8.710000000000582
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,14.779999999998836
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
